,base,clouds,cod,coord,dt,id,main,name,rain,sys,timezone,visibility,weather,wind
199,stations,{'all': 0},200,"{'lon': -68.31, 'lat': -54.81}",1567619933,3833367,"{'temp': 278.15, 'pressure': 1030, 'humidity': 60, 'temp_min': 278.15, 'temp_max': 278.15}",Ushuaia,,"{'type': 1, 'id': 8303, 'message': 0.0059, 'country': 'AR', 'sunrise': 1567595283, 'sunset': 1567634224}",-10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.8, 'deg': 230}"
200,stations,{'all': 90},200,"{'lon': -73.75, 'lat': 42.65}",1567619653,5106834,"{'temp': 296.01, 'pressure': 1011, 'humidity': 73, 'temp_min': 292.59, 'temp_max': 299.26}",Albany,{'1h': 1.01},"{'type': 1, 'id': 5782, 'message': 0.0102, 'country': 'US', 'sunrise': 1567592577, 'sunset': 1567639541}",-14400,16093.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 6.2, 'deg': 290}"
201,stations,{'all': 12},200,"{'lon': 22.13, 'lat': -30.97}",1567619983,1014034,"{'temp': 289.6, 'pressure': 1016.05, 'humidity': 18, 'temp_min': 289.6, 'temp_max': 289.6, 'sea_level': 1016.05, 'grnd_level': 871.47}",Carnarvon,,"{'message': 0.0074, 'country': 'ZA', 'sunrise': 1567572278, 'sunset': 1567613828}",7200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 6.01, 'deg': 173.729}"
202,stations,{'all': 65},200,"{'lon': -52.33, 'lat': 3.17}",1567619983,3382226,"{'temp': 308.5, 'pressure': 1010.68, 'humidity': 34, 'temp_min': 308.5, 'temp_max': 308.5, 'sea_level': 1010.68, 'grnd_level': 993.2}",Camopi,,"{'message': 0.0064, 'country': 'GF', 'sunrise': 1567589022, 'sunset': 1567632817}",-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.82, 'deg': 100.01}"
203,stations,{'all': 75},200,"{'lon': -46.05, 'lat': 60.91}",1567619983,3421719,"{'temp': 282.15, 'pressure': 1007, 'humidity': 87, 'temp_min': 282.15, 'temp_max': 282.15}",Narsaq,,"{'type': 1, 'id': 47, 'message': 0.0064, 'country': 'GL', 'sunrise': 1567584218, 'sunset': 1567634607}",-7200,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 4.1, 'deg': 230}"
204,stations,{'all': 75},200,"{'lon': -70.91, 'lat': -53.16}",1567619961,3874787,"{'temp': 277.04, 'pressure': 1031, 'humidity': 69, 'temp_min': 277.04, 'temp_max': 277.04}",Punta Arenas,,"{'type': 3, 'id': 47745, 'message': 0.0064, 'country': 'CL', 'sunrise': 1567595773, 'sunset': 1567634982}",-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.24, 'deg': 260}"
205,stations,{'all': 2},200,"{'lon': 22.23, 'lat': -10.7}",1567619984,876177,"{'temp': 299.8, 'pressure': 1008.79, 'humidity': 23, 'temp_min': 299.8, 'temp_max': 299.8, 'sea_level': 1008.79, 'grnd_level': 892.46}",Luau,,"{'message': 0.0063, 'country': 'CD', 'sunrise': 1567571558, 'sunset': 1567614500}",3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.19, 'deg': 294.964}"
206,stations,{'all': 95},200,"{'lon': -60.04, 'lat': -22.35}",1567619984,3867291,"{'temp': 297.6, 'pressure': 1018.69, 'humidity': 33, 'temp_min': 297.6, 'temp_max': 297.6, 'sea_level': 1018.69, 'grnd_level': 1000.89}",Filadelfia,,"{'message': 0.0059, 'country': 'PY', 'sunrise': 1567591669, 'sunset': 1567633870}",-14400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.56, 'deg': 159.624}"
207,stations,{'all': 79},200,"{'lon': 115.35, 'lat': -33.64}",1567619949,2075265,"{'temp': 276.28, 'pressure': 1017, 'humidity': 65, 'temp_min': 275.93, 'temp_max': 277.04}",Busselton,,"{'type': 3, 'id': 2011706, 'message': 0.0121, 'country': 'AU', 'sunrise': 1567636354, 'sunset': 1567677776}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.12, 'deg': 138.121}"
208,stations,{'all': 24},200,"{'lon': 40.53, 'lat': 53.85}",1567619984,479426,"{'temp': 288.9, 'pressure': 1015.97, 'humidity': 60, 'temp_min': 288.9, 'temp_max': 288.9, 'sea_level': 1015.97, 'grnd_level': 999.81}",Svobodnyy,,"{'message': 0.0058, 'country': 'RU', 'sunrise': 1567564258, 'sunset': 1567613019}",10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.55, 'deg': 138.361}"
209,stations,{'all': 90},200,"{'lon': -73.75, 'lat': 42.65}",1567619653,5106834,"{'temp': 296.01, 'pressure': 1011, 'humidity': 73, 'temp_min': 292.59, 'temp_max': 299.26}",Albany,{'1h': 1.01},"{'type': 1, 'id': 5782, 'message': 0.0102, 'country': 'US', 'sunrise': 1567592577, 'sunset': 1567639541}",-14400,16093.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 6.2, 'deg': 290}"
210,stations,{'all': 90},200,"{'lon': -155.08, 'lat': 19.71}",1567619947,5855927,"{'temp': 294.92, 'pressure': 1017, 'humidity': 88, 'temp_min': 293.71, 'temp_max': 296.15}",Hilo,{'1h': 7.45},"{'type': 1, 'id': 7881, 'message': 0.008, 'country': 'US', 'sunrise': 1567613144, 'sunset': 1567658004}",-36000,4023.0,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 3.6, 'deg': 250}"
211,stations,{'all': 99},200,"{'lon': 147.85, 'lat': -6.6}",1567619985,2097418,"{'temp': 290.6, 'pressure': 1011.54, 'humidity': 98, 'temp_min': 290.6, 'temp_max': 290.6, 'sea_level': 1011.54, 'grnd_level': 896.53}",Finschhafen,{'3h': 0.438},"{'message': 0.0058, 'country': 'PG', 'sunrise': 1567627662, 'sunset': 1567670872}",36000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.58, 'deg': 250.747}"
212,stations,{'all': 0},200,"{'lon': 52.91, 'lat': 36.64}",1567619985,129933,"{'temp': 296.65, 'pressure': 1011, 'humidity': 69, 'temp_min': 295.15, 'temp_max': 298.15}",Juybar,,"{'type': 1, 'id': 7490, 'message': 0.0075, 'country': 'IR', 'sunrise': 1567562496, 'sunset': 1567608839}",16200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.14, 'deg': 117.104}"
213,stations,{'all': 40},200,"{'lon': -97.86, 'lat': 55.74}",1567619985,6165406,"{'temp': 282.15, 'pressure': 1017, 'humidity': 61, 'temp_min': 282.15, 'temp_max': 282.15}",Thompson,,"{'type': 1, 'id': 935, 'message': 0.0081, 'country': 'CA', 'sunrise': 1567597319, 'sunset': 1567646369}",-18000,24140.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.6, 'deg': 340}"
214,stations,{'all': 12},200,"{'lon': 22.13, 'lat': -30.97}",1567619983,1014034,"{'temp': 289.6, 'pressure': 1016.05, 'humidity': 18, 'temp_min': 289.6, 'temp_max': 289.6, 'sea_level': 1016.05, 'grnd_level': 871.47}",Carnarvon,,"{'message': 0.0074, 'country': 'ZA', 'sunrise': 1567572278, 'sunset': 1567613828}",7200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 6.01, 'deg': 173.729}"
215,stations,{'all': 40},200,"{'lon': -35.74, 'lat': -9.67}",1567619801,3395981,"{'temp': 300.15, 'pressure': 1017, 'humidity': 69, 'temp_min': 300.15, 'temp_max': 300.15}",Maceio,,"{'type': 1, 'id': 8413, 'message': 0.0061, 'country': 'BR', 'sunrise': 1567585433, 'sunset': 1567628444}",-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.1, 'deg': 110}"
216,stations,{'all': 90},200,"{'lon': -73.75, 'lat': 42.65}",1567619653,5106834,"{'temp': 296.01, 'pressure': 1011, 'humidity': 73, 'temp_min': 292.59, 'temp_max': 299.26}",Albany,{'1h': 1.01},"{'type': 1, 'id': 5782, 'message': 0.0102, 'country': 'US', 'sunrise': 1567592577, 'sunset': 1567639541}",-14400,16093.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 6.2, 'deg': 290}"
217,stations,{'all': 0},200,"{'lon': 149.07, 'lat': -23.58}",1567619497,2175403,"{'temp': 289.1, 'pressure': 1016.35, 'humidity': 28, 'temp_min': 289.1, 'temp_max': 289.1, 'sea_level': 1016.35, 'grnd_level': 995.52}",Bluff,,"{'message': 0.0058, 'country': 'AU', 'sunrise': 1567627900, 'sunset': 1567670049}",36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.52, 'deg': 316.496}"
218,stations,{'all': 40},200,"{'lon': -99.24, 'lat': 30.3}",1567619986,4696310,"{'temp': 304.32, 'pressure': 1020, 'humidity': 38, 'temp_min': 302.59, 'temp_max': 306.15}",Harper,,"{'type': 1, 'id': 5990, 'message': 0.0075, 'country': 'US', 'sunrise': 1567599328, 'sunset': 1567645023}",-18000,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 4.6, 'deg': 60}"
219,stations,{'all': 75},200,"{'lon': -37.64, 'lat': 65.61}",1567619959,3424607,"{'temp': 280.15, 'pressure': 1010, 'humidity': 65, 'temp_min': 280.15, 'temp_max': 280.15}",Tasiilaq,,"{'type': 1, 'id': 81, 'message': 0.0074, 'country': 'GL', 'sunrise': 1567581375, 'sunset': 1567633415}",-7200,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 10.8, 'deg': 80}"
220,stations,{'all': 0},200,"{'lon': 15.21, 'lat': 46.81}",1567619987,2781023,"{'temp': 291.89, 'pressure': 1017, 'humidity': 55, 'temp_min': 290.37, 'temp_max': 294.15}",Deutschlandsberg,,"{'type': 1, 'id': 6871, 'message': 0.006, 'country': 'AT', 'sunrise': 1567570933, 'sunset': 1567618494}",7200,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.6, 'deg': 150}"
221,stations,{'all': 100},200,"{'lon': 80.55, 'lat': 73.51}",1567619987,1507390,"{'temp': 279.4, 'pressure': 1007.2, 'humidity': 98, 'temp_min': 279.4, 'temp_max': 279.4, 'sea_level': 1007.2, 'grnd_level': 1006.88}",Dikson,{'3h': 0.187},"{'message': 0.0079, 'country': 'RU', 'sunrise': 1567637145, 'sunset': 1567693686}",25200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 8.45, 'deg': 220.651}"
222,stations,{'all': 62},200,"{'lon': -39.27, 'lat': -17.73}",1567619987,3466980,"{'temp': 298.5, 'pressure': 1018.87, 'humidity': 72, 'temp_min': 298.5, 'temp_max': 298.5, 'sea_level': 1018.87, 'grnd_level': 1017.57}",Caravelas,,"{'message': 0.0065, 'country': 'BR', 'sunrise': 1567586534, 'sunset': 1567629037}",-10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.06, 'deg': 78.089}"
223,stations,{'all': 61},200,"{'lon': -8.41, 'lat': 11.94}",1567619987,2455735,"{'temp': 300.9, 'pressure': 1011.91, 'humidity': 78, 'temp_min': 300.9, 'temp_max': 300.9, 'sea_level': 1011.91, 'grnd_level': 970.37}",Kangaba,{'3h': 0.126},"{'message': 0.0066, 'country': 'ML', 'sunrise': 1567578204, 'sunset': 1567622558}",0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 0.86, 'deg': 200.807}"
224,stations,{'all': 26},200,"{'lon': 109.34, 'lat': -0.02}",1567619988,1630789,"{'temp': 301.1, 'pressure': 1009.04, 'humidity': 78, 'temp_min': 301.1, 'temp_max': 301.1, 'sea_level': 1009.04, 'grnd_level': 1008.89}",Pontianak,,"{'message': 0.0072, 'country': 'ID', 'sunrise': 1567636707, 'sunset': 1567680308}",25200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 6.59, 'deg': 176.99}"
225,stations,{'all': 75},200,"{'lon': 38.73, 'lat': 8.96}",1567619968,344979,"{'temp': 290.15, 'pressure': 1024, 'humidity': 88, 'temp_min': 290.15, 'temp_max': 290.15}",Lebu,,"{'type': 1, 'id': 2453, 'message': 0.0059, 'country': 'ET', 'sunrise': 1567566988, 'sunset': 1567611152}",10800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 70}"
226,stations,{'all': 95},200,"{'lon': -134.97, 'lat': -23.12}",1567619945,4030556,"{'temp': 295.9, 'pressure': 1018.66, 'humidity': 71, 'temp_min': 295.9, 'temp_max': 295.9, 'sea_level': 1018.66, 'grnd_level': 1018.77}",Rikitea,{'3h': 0.688},"{'message': 0.0111, 'country': 'PF', 'sunrise': 1567609667, 'sunset': 1567651830}",-32400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.31, 'deg': 101.698}"
227,stations,{'all': 75},200,"{'lon': 158.38, 'lat': 53.19}",1567619988,2119538,"{'temp': 283.15, 'pressure': 1007, 'humidity': 100, 'temp_min': 283.15, 'temp_max': 283.15}",Yelizovo,,"{'type': 1, 'id': 8887, 'message': 0.0078, 'country': 'RU', 'sunrise': 1567622507, 'sunset': 1567670974}",43200,7000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3, 'deg': 350}"
228,stations,{'all': 41},200,"{'lon': 25, 'lat': -8.74}",1567619988,214614,"{'temp': 298.3, 'pressure': 1009.12, 'humidity': 25, 'temp_min': 298.3, 'temp_max': 298.3, 'sea_level': 1009.12, 'grnd_level': 888.48}",Kamina,,"{'message': 0.0053, 'country': 'CD', 'sunrise': 1567570833, 'sunset': 1567613896}",7200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.75, 'deg': 75.056}"
229,stations,{'all': 79},200,"{'lon': 115.35, 'lat': -33.64}",1567619949,2075265,"{'temp': 276.28, 'pressure': 1017, 'humidity': 65, 'temp_min': 275.93, 'temp_max': 277.04}",Busselton,,"{'type': 3, 'id': 2011706, 'message': 0.0121, 'country': 'AU', 'sunrise': 1567636354, 'sunset': 1567677776}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.12, 'deg': 138.121}"
230,stations,{'all': 79},200,"{'lon': 115.35, 'lat': -33.64}",1567619949,2075265,"{'temp': 276.28, 'pressure': 1017, 'humidity': 65, 'temp_min': 275.93, 'temp_max': 277.04}",Busselton,,"{'type': 3, 'id': 2011706, 'message': 0.0121, 'country': 'AU', 'sunrise': 1567636354, 'sunset': 1567677776}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.12, 'deg': 138.121}"
231,stations,{'all': 75},200,"{'lon': -88.94, 'lat': 16.17}",1567619989,3581398,"{'temp': 305.15, 'pressure': 1013, 'humidity': 70, 'temp_min': 305.15, 'temp_max': 305.15}",Laguna,,"{'type': 1, 'id': 7081, 'message': 0.0064, 'country': 'BZ', 'sunrise': 1567597391, 'sunset': 1567642017}",-21600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.1, 'deg': 350}"
232,stations,{'all': 20},200,"{'lon': -92.77, 'lat': 36.24}",1567619989,4111212,"{'temp': 304.54, 'pressure': 1021, 'humidity': 55, 'temp_min': 303.15, 'temp_max': 305.93}",Comal,,"{'type': 1, 'id': 3389, 'message': 0.0058, 'country': 'US', 'sunrise': 1567597499, 'sunset': 1567643747}",-18000,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.1, 'deg': 330}"
233,stations,{'all': 74},200,"{'lon': -139.03, 'lat': -9.8}",1567619945,4020109,"{'temp': 299, 'pressure': 1014.29, 'humidity': 74, 'temp_min': 299, 'temp_max': 299, 'sea_level': 1014.29, 'grnd_level': 1014.35}",Atuona,,"{'message': 0.0057, 'country': 'PF', 'sunrise': 1567610217, 'sunset': 1567653229}",-34200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.92, 'deg': 67.987}"
234,stations,{'all': 74},200,"{'lon': -139.03, 'lat': -9.8}",1567619945,4020109,"{'temp': 299, 'pressure': 1014.29, 'humidity': 74, 'temp_min': 299, 'temp_max': 299, 'sea_level': 1014.29, 'grnd_level': 1014.35}",Atuona,,"{'message': 0.0057, 'country': 'PF', 'sunrise': 1567610217, 'sunset': 1567653229}",-34200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.92, 'deg': 67.987}"
235,stations,{'all': 75},200,"{'lon': -51.1, 'lat': 69.22}",1567619990,3423146,"{'temp': 281.15, 'pressure': 1008, 'humidity': 61, 'temp_min': 281.15, 'temp_max': 281.15}",Ilulissat,,"{'type': 1, 'id': 165, 'message': 0.0186, 'country': 'GL', 'sunrise': 1567583727, 'sunset': 1567637521}",-7200,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 210}"
236,stations,{'all': 100},200,"{'lon': 168.86, 'lat': -46.19}",1567619943,6201424,"{'temp': 280.93, 'pressure': 1001, 'humidity': 96, 'temp_min': 280.93, 'temp_max': 280.93}",Mataura,,"{'type': 3, 'id': 2008959, 'message': 0.008, 'country': 'NZ', 'sunrise': 1567624122, 'sunset': 1567664330}",43200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.73, 'deg': 330.346}"
237,stations,{'all': 20},200,"{'lon': -28.7, 'lat': 38.52}",1567619716,3372707,"{'temp': 297.15, 'pressure': 1028, 'humidity': 64, 'temp_min': 297.15, 'temp_max': 297.15}",Ribeira Grande,,"{'type': 1, 'id': 6883, 'message': 0.007, 'country': 'PT', 'sunrise': 1567581995, 'sunset': 1567628504}",0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 8.2, 'deg': 70}"
238,stations,{'all': 12},200,"{'lon': 117.63, 'lat': 3.3}",1567619706,1624725,"{'temp': 299.4, 'pressure': 1010.42, 'humidity': 86, 'temp_min': 299.4, 'temp_max': 299.4, 'sea_level': 1010.42, 'grnd_level': 1008.83}",Tarakan,{'3h': 1.812},"{'message': 0.0067, 'country': 'ID', 'sunrise': 1567634619, 'sunset': 1567678417}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.44, 'deg': 204.753}"
239,stations,{'all': 73},200,"{'lon': 28.7, 'lat': 48.03}",1567619990,618453,"{'temp': 288.15, 'pressure': 1015, 'humidity': 78, 'temp_min': 288.15, 'temp_max': 288.15}",Kamenka,,"{'type': 3, 'id': 2012853, 'message': 0.0085, 'country': 'MD', 'sunrise': 1567567603, 'sunset': 1567615351}",10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.85, 'deg': 22.84}"
240,stations,{'all': 75},200,"{'lon': -80.2, 'lat': 22.15}",1567619990,3562827,"{'temp': 302.61, 'pressure': 1015, 'humidity': 79, 'temp_min': 302.15, 'temp_max': 303.15}",Cumanayagua,,"{'type': 1, 'id': 7235, 'message': 0.0066, 'country': 'CU', 'sunrise': 1567595081, 'sunset': 1567640132}",-14400,8000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.1, 'deg': 220}"
241,stations,{'all': 20},200,"{'lon': -74.98, 'lat': 39.31}",1567619966,4501427,"{'temp': 303.92, 'pressure': 1014, 'humidity': 62, 'temp_min': 300.93, 'temp_max': 306.48}",Port Elizabeth,,"{'type': 1, 'id': 4902, 'message': 0.008, 'country': 'US', 'sunrise': 1567593066, 'sunset': 1567639643}",-14400,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.1, 'deg': 230}"
242,stations,{'all': 40},200,"{'lon': 79.83, 'lat': 7.21}",1567619991,1233369,"{'temp': 301.15, 'pressure': 1010, 'humidity': 83, 'temp_min': 301.15, 'temp_max': 301.15}",Negombo,,"{'type': 1, 'id': 9098, 'message': 0.0071, 'country': 'LK', 'sunrise': 1567557181, 'sunset': 1567601236}",19800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.6, 'deg': 210}"
243,stations,{'all': 0},200,"{'lon': -68.06, 'lat': -38.95}",1567619991,3843123,"{'temp': 281.15, 'pressure': 1031, 'humidity': 36, 'temp_min': 281.15, 'temp_max': 281.15}",Neuquen,,"{'type': 1, 'id': 8310, 'message': 0.0065, 'country': 'AR', 'sunrise': 1567594245, 'sunset': 1567635143}",-10800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.7, 'deg': 90}"
244,stations,{'all': 14},200,"{'lon': 161.3, 'lat': 68.75}",1567619959,2126199,"{'temp': 277.1, 'pressure': 1002.8, 'humidity': 61, 'temp_min': 277.1, 'temp_max': 277.1, 'sea_level': 1002.8, 'grnd_level': 1002.09}",Cherskiy,,"{'message': 0.0052, 'country': 'RU', 'sunrise': 1567619378, 'sunset': 1567672702}",39600,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.72, 'deg': 94.858}"
245,stations,{'all': 7},200,"{'lon': 32.06, 'lat': -28.77}",1567619992,962367,"{'temp': 294.1, 'pressure': 1019.89, 'humidity': 76, 'temp_min': 294.1, 'temp_max': 294.1, 'sea_level': 1019.89, 'grnd_level': 1019.55}",Richards Bay,,"{'message': 0.0057, 'country': 'ZA', 'sunrise': 1567569812, 'sunset': 1567611529}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.06, 'deg': 168.216}"
246,stations,{'all': 85},200,"{'lon': -60.23, 'lat': -38.31}",1567619969,3833859,"{'temp': 281.6, 'pressure': 1031.18, 'humidity': 49, 'temp_min': 281.6, 'temp_max': 281.6, 'sea_level': 1031.18, 'grnd_level': 1019.81}",Barrow,{'3h': 0.25},"{'message': 0.0065, 'country': 'AR', 'sunrise': 1567592338, 'sunset': 1567633292}",-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.48, 'deg': 195.066}"
247,stations,{'all': 79},200,"{'lon': 109.69, 'lat': 19.91}",1567619992,1803560,"{'temp': 301.6, 'pressure': 1000.41, 'humidity': 84, 'temp_min': 301.6, 'temp_max': 301.6, 'sea_level': 1000.41, 'grnd_level': 999.81}",Lingao,,"{'message': 0.0065, 'country': 'CN', 'sunrise': 1567635995, 'sunset': 1567680852}",28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 7.2, 'deg': 76.748}"
